CodigoMateria,CodigoParlamentar,DataApresentacao
128288,5985,2021-08-24
128288,5985,2021-08-24
128315,1176,2017-06-07
128350,5376,2021-08-03
128403,3634,2017-05-09
128403,5529,2017-07-05
128403,16,2017-08-09
128465,5100,2018-02-27
128465,825,2021-11-09
128465,825,2021-11-09
128465,825,2021-11-09
128465,5953,2021-11-16
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2021-12-14
128465,5936,2022-02-04
128465,5936,2022-02-04
128465,5936,2022-02-04
128465,5936,2022-02-04
128465,5936,2022-02-04
128465,5936,2022-02-07
128465,5936,2022-02-14
128465,2331,2022-02-18
128465,677,2022-02-23
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5322,2022-03-21
128465,5533,2022-03-28
128465,5322,2022-03-29
128465,5322,2022-03-29
128465,5322,2022-03-29
128465,5322,2022-03-29
128465,5322,2022-04-18
128465,5322,2022-04-18
128465,5322,2022-04-18
128465,5322,2022-04-18
128465,5322,2022-04-18
128465,677,2022-04-19
128465,5936,2022-05-17
128465,5936,2022-05-17
128465,2331,2022-05-18
128465,5936,2022-05-18
128465,5979,2022-05-26
128465,2331,2022-06-02
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,825,2022-06-03
128465,5322,2022-06-03
128465,5322,2022-06-03
128465,5322,2022-06-03
128465,5322,2022-06-03
128465,5322,2022-06-03
128465,5376,2022-06-07
128465,5385,2022-06-07
128465,5967,2022-06-07
128465,5967,2022-06-07
128614,825,2017-10-19
128614,825,2017-10-19
128614,825,2017-10-19
128614,825,2017-10-19
128614,825,2017-10-19
128625,374,2022-05-03
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5533,2017-04-12
128634,5953,2019-02-26
128634,5982,2019-06-18
128634,5982,2019-06-18
128634,5982,2019-06-18
128634,5982,2019-06-18
128634,5982,2019-06-18
128634,5666,2019-06-18
128634,5666,2019-06-18
128634,5666,2019-06-18
128634,5666,2019-06-18
128634,5929,2019-06-18
128634,5929,2019-06-18
128634,5929,2019-06-18
128634,5929,2019-06-18
128634,5929,2019-06-18
128634,751,2019-06-19
128634,751,2019-06-19
128634,751,2019-06-19
128634,5666,2019-06-25
128634,5666,2019-06-25
128634,5411,2019-06-25
128634,5411,2019-06-25
128634,5967,2019-06-26
128634,5967,2019-06-26
128634,5967,2019-06-26
128634,5008,2019-06-26
128634,5411,2019-06-26
128634,5411,2019-06-26
128634,5411,2019-06-26
128634,5666,2019-06-26
128634,5666,2019-06-26
128634,5982,2019-06-26
128634,5929,2019-06-26
128634,285,2019-06-26
128634,5929,2019-06-26
128634,5982,2019-06-26
128634,285,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5732,2019-06-26
128634,5533,2019-06-26
128634,5535,2019-06-26
128634,945,2019-06-26
128634,945,2019-06-26
128634,5929,2019-06-26
128634,5718,2019-06-26
128634,5585,2019-06-26
128825,5052,2017-06-13
128825,5052,2017-06-13
128911,5376,2019-10-16
129031,5953,2019-08-07
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129124,3777,2019-06-12
129137,5533,2018-05-30
129146,5322,2018-02-22
129204,374,2021-11-25
129204,374,2021-11-25
129218,5531,2017-05-23
129218,5953,2019-10-09
129225,5959,2021-09-22
129225,5959,2021-09-22
129246,345,2019-09-27
129301,3830,2017-08-22
129301,3830,2017-08-22
129356,5108,2017-11-09
129368,5112,2017-06-08
129560,5936,2022-06-27
129571,5352,2022-05-17
129599,715,2018-10-10
129599,715,2018-10-10
129599,715,2018-10-10
129781,5979,2019-08-14
129781,5008,2019-09-10
129811,5386,2023-06-06
129811,4811,2023-06-19
129866,5537,2018-04-17
129870,5535,2018-05-22
129877,5502,2021-10-04
129955,470,2019-08-21
129955,470,2019-08-21
129955,470,2019-08-21
130005,5523,2019-09-17
130005,5523,2019-09-17
130005,5523,2019-09-17
130029,4560,2017-11-29
130163,5523,2017-11-29
130193,4697,2018-03-22
130193,4697,2018-03-22
130303,5112,2017-11-09
130303,5112,2017-11-09
130304,3394,2018-04-12
130354,6350,2023-05-30
130356,5535,2019-05-24
130356,5990,2023-05-30
130363,5112,2018-07-10
130467,715,2018-07-12
130467,635,2018-11-07
130467,5953,2021-09-28
130628,5959,2019-03-26
130628,5959,2019-03-26
130649,825,2017-09-13
130649,3695,2018-06-07
130649,3695,2018-06-07
130774,5100,2017-11-29
130837,4770,2019-05-21
130900,3777,2019-03-13
130903,715,2018-02-07
130903,3398,2018-11-07
130907,5535,2021-08-24
130908,5535,2018-03-27
130932,5322,2018-02-09
130932,5322,2018-02-09
130955,5182,2018-12-04
130955,5182,2018-12-04
130955,5182,2018-12-04
130955,1173,2021-08-04
130986,3806,2019-11-12
130986,3806,2019-11-12
130989,5982,2019-07-02
130989,5982,2019-07-02
131177,3830,2018-04-24
131177,5976,2019-06-03
131177,5422,2019-08-12
131232,5979,2021-08-24
131284,2331,2022-02-22
131356,3713,2018-06-12
131369,5533,2018-09-04
131417,558,2018-06-12
131417,825,2019-11-05
131417,825,2019-11-05
131429,5008,2019-04-09
131473,5924,2019-08-20
131473,5924,2019-08-20
131528,4988,2018-10-10
131531,5182,2017-11-30
131598,5533,2017-11-22
131598,5533,2017-11-22
131598,5533,2017-11-22
131598,5008,2017-12-05
131598,5008,2017-12-05
131598,5527,2017-12-06
131598,5527,2017-12-06
131598,3695,2017-12-12
131647,5953,2019-10-23
131693,5627,2022-06-29
131717,4697,2018-06-04
131720,4721,2017-12-07
131720,3830,2017-12-29
131720,635,2018-03-21
131720,5936,2021-05-27
131730,5953,2020-12-03
131730,5627,2020-12-03
131730,2331,2020-12-03
131730,4770,2020-12-03
131730,5783,2020-12-03
131730,5533,2020-12-03
131735,5895,2019-03-20
131735,1023,2022-03-15
131778,1173,2017-12-07
131827,825,2021-08-23
131827,825,2021-08-23
131845,22,2022-05-10
131845,22,2022-05-10
131855,5533,2019-09-17
131855,2331,2021-06-23
131855,6027,2021-07-01
131855,4770,2021-07-01
131855,4770,2021-07-01
131855,4770,2021-07-01
131855,4770,2021-07-01
131855,4770,2021-07-01
131855,5627,2021-07-01
131855,5627,2021-07-01
131855,5967,2021-10-07
131919,5523,2019-02-27
131941,6027,2019-05-15
132047,5000,2018-11-28
132152,3713,2018-02-19
132156,5979,2019-05-21
132157,345,2019-06-12
132157,345,2019-06-12
132208,5376,2021-03-29
132300,5967,2019-12-17
132302,2331,2019-12-05
132302,2331,2019-12-05
132311,3806,2019-09-18
132341,5967,2019-08-20
132387,5322,2019-05-06
132454,1186,2021-12-15
132480,4721,2018-05-16
132483,5322,2019-03-12
132530,5988,2019-12-05
132530,5627,2021-08-26
132530,5627,2021-09-27
132560,825,2018-12-12
132685,87,2018-04-03
132685,5012,2018-12-12
132685,5666,2019-03-12
132685,5523,2019-03-12
132685,5008,2019-03-13
132730,5976,2019-07-10
132768,5112,2018-04-27
132768,5112,2018-04-27
132772,5533,2018-04-10
132775,5959,2019-05-14
132837,1186,2021-08-11
132847,643,2018-09-04
132847,22,2019-06-03
132847,5523,2019-06-04
132847,22,2019-06-12
132863,5012,2019-11-20
132863,5012,2019-11-20
132863,5929,2019-12-10
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,1173,2018-04-18
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132865,5012,2018-04-24
132870,5953,2021-09-21
132870,6027,2021-10-04
132870,5585,2021-10-04
132870,4770,2021-10-04
132870,6295,2021-10-04
132896,5905,2020-02-12
132929,374,2019-12-04
133031,4575,2018-06-21
133031,4575,2018-06-21
133031,475,2021-09-23
133045,5979,2021-10-05
133057,5732,2019-08-14
133057,5732,2019-08-14
133057,5732,2019-10-01
133057,5732,2019-10-16
133057,4770,2021-06-17
133057,4770,2021-06-17
133057,4770,2021-06-17
133057,2331,2021-06-22
133057,2331,2021-06-22
133057,6027,2021-06-23
133057,6027,2021-06-23
133057,5352,2021-06-23
133057,5585,2021-06-23
133096,22,2019-08-29
133159,5718,2019-12-04
133161,5953,2019-10-08
133166,5533,2018-09-04
133166,5533,2018-09-04
133166,5533,2018-09-04
133166,5924,2019-05-14
133166,5502,2019-06-04
133166,5529,2019-06-04
133167,5905,2019-08-07
133167,5523,2019-08-07
133167,5012,2019-08-08
133170,5748,2020-02-05
133170,5748,2020-02-05
133170,5748,2020-02-05
133170,5748,2020-02-05
133174,5112,2018-12-04
133174,581,2019-05-29
133185,3806,2019-04-02
133185,3806,2019-04-02
133189,5523,2021-11-16
133189,5748,2021-12-08
133217,1173,2019-05-15
133264,825,2019-12-04
133281,5953,2019-04-09
133293,5953,2020-02-19
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,5422,2022-06-01
133303,475,2023-09-12
133303,475,2023-09-12
133303,475,2023-09-12
133303,5926,2023-09-12
133306,5732,2019-05-08
133306,5540,2019-06-12
133353,5376,2019-10-17
133390,5953,2020-02-19
133390,5953,2020-02-19
133390,5953,2020-02-19
133391,5666,2019-09-11
133434,677,2019-04-24
133438,87,2018-07-12
133439,5783,2019-06-11
133440,5140,2018-06-12
133569,5783,2022-04-05
133569,5376,2022-04-26
133571,5748,2019-07-03
133571,5748,2019-07-03
133571,5748,2019-07-03
133607,581,2019-04-09
133639,5985,2019-08-27
133715,345,2019-07-03
133754,1173,2022-09-21
133771,825,2019-11-05
133772,5523,2019-06-11
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133783,5967,2019-02-26
133892,5533,2022-02-22
133893,5557,2019-04-26
133893,5557,2019-04-26
133893,5557,2019-04-26
133893,5557,2019-04-26
133893,5557,2019-04-26
133893,5557,2019-04-26
133899,1249,2019-10-30
133938,751,2019-08-12
133938,751,2019-08-12
133960,825,2019-08-07
133963,5502,2019-03-28
134034,5352,2019-10-16
134036,5352,2021-10-05
134036,5352,2021-10-05
134041,5352,2019-11-06
134041,5352,2019-11-06
134043,581,2019-06-13
134043,581,2019-06-13
134043,581,2019-06-13
134043,581,2019-06-13
134061,5953,2021-10-17
134076,5905,2019-04-24
134083,73,2018-11-28
134084,3713,2018-12-11
134084,5985,2019-06-25
134084,5990,2023-10-24
134086,5988,2019-10-10
134086,5386,2023-09-25
134151,5979,2019-02-28
134151,5979,2019-02-28
134151,5953,2019-04-02
134151,5924,2019-04-03
134151,5953,2019-04-03
134151,5929,2019-04-09
134151,5929,2019-04-09
134155,4573,2018-12-12
134197,345,2019-03-26
134197,345,2019-03-27
134197,345,2019-04-01
134281,6027,2021-03-09
134281,825,2021-03-09
134281,2331,2021-03-09
134281,4531,2021-03-09
134281,5953,2021-03-09
134284,3777,2019-05-07
134288,5783,2022-04-26
134289,5376,2019-05-29
134358,558,2018-10-24
134377,825,2019-05-08
134406,6341,2023-10-18
134407,5998,2023-09-20
134411,470,2022-06-29
134452,5012,2019-02-11
134461,825,2019-07-10
134464,5982,2022-11-29
134465,374,2022-06-09
134466,5979,2021-11-25
134466,5376,2022-04-05
134466,5979,2022-05-10
134466,2331,2022-06-06
134466,5895,2022-06-06
134466,5895,2022-06-06
134471,5985,2019-05-08
134477,5976,2019-12-04
134477,5976,2019-12-04
134477,5976,2019-12-04
134502,5376,2022-06-20
134502,631,2023-09-26
134502,5376,2023-11-08
134503,5012,2019-11-19
134504,5783,2021-09-02
134505,3634,2018-12-12
134561,6338,2023-05-24
134582,5070,2018-11-20
134582,5821,2018-11-20
134582,5821,2018-11-20
134582,5821,2018-11-20
134582,4821,2018-11-20
134582,4821,2018-11-20
134582,4821,2018-11-20
134582,4727,2018-11-20
134582,4727,2018-11-20
134582,4727,2018-11-20
134582,4727,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,5238,2018-11-20
134582,4662,2018-11-20
134582,4662,2018-11-20
134582,5740,2018-11-20
134582,5740,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,4729,2018-11-20
134582,3690,2018-11-20
134582,4630,2018-11-20
134582,5291,2018-11-20
134582,5291,2018-11-20
134582,5291,2018-11-20
134582,4630,2018-11-21
134583,5540,2019-08-07
134652,5979,2022-11-08
134694,5967,2019-05-07
134694,22,2019-05-07
134694,22,2019-05-07
134694,22,2019-05-07
134694,5924,2019-05-21
134695,5953,2019-04-24
134714,5376,2019-05-24
134715,5926,2019-04-05
134715,5926,2019-04-05
134731,22,2019-08-07
134807,5976,2023-05-05
134807,5990,2023-05-23
134807,631,2023-05-23
134819,5000,2018-12-18
134819,5000,2018-12-18
134819,5976,2020-03-05
134823,3777,2019-10-17
134827,5000,2018-12-18
134833,5976,2019-04-26
134833,5976,2019-04-26
134834,5000,2018-12-20
134834,5959,2019-03-22
134834,5959,2019-03-22
134835,5979,2020-02-18
134836,5959,2019-03-15
134836,5959,2019-03-15
134843,5352,2022-04-18
134843,5352,2022-04-18
134843,2331,2022-04-18
134843,5352,2022-04-18
134843,5976,2022-04-19
134843,5411,2022-04-25
134843,5411,2022-04-25
134843,5411,2022-04-25
134843,5411,2022-04-25
134843,5411,2022-04-25
134852,5982,2019-06-28
134853,5000,2018-12-18
134853,5976,2019-06-07
134853,5936,2022-06-08
134871,5905,2019-05-28
134871,5533,2019-06-11
134871,5748,2019-07-03
134881,6338,2023-04-26
134889,581,2019-04-10
134889,581,2019-04-10
134909,5953,2021-12-15
134909,5953,2021-12-15
134909,5953,2021-12-15
134961,5718,2019-12-05
134964,5376,2019-05-24
134967,825,2021-05-26
134967,2331,2021-05-26
134967,2331,2021-05-26
134967,5352,2021-05-27
134967,5352,2021-05-27
134967,5411,2021-05-27
134967,5411,2021-05-27
134967,581,2021-05-27
134967,5982,2021-05-27
134967,5627,2021-05-27
134968,5985,2019-06-03
135031,5709,2019-02-04
135031,5811,2019-02-05
135031,5811,2019-02-05
135031,5411,2019-02-06
135031,,2019-04-16
135031,5411,2019-02-06
135031,5411,2019-02-06
135031,5411,2019-02-06
135031,6224,2019-02-06
135031,6224,2019-02-06
135031,6224,2019-02-06
135031,6224,2019-02-06
135031,6224,2019-02-06
135031,6224,2019-02-06
135031,4320,2019-02-07
135031,4320,2019-02-07
135031,,2019-09-25
135060,6104,2019-02-06
135060,6104,2019-02-06
135060,6104,2019-02-06
135060,6104,2019-02-06
135060,4588,2019-02-06
135060,4588,2019-02-06
135060,4588,2019-02-06
135060,5797,2019-02-07
135060,6152,2019-02-08
135060,,2019-05-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,6152,2019-02-08
135060,5706,2019-02-11
135060,5706,2019-02-11
135060,6095,2019-02-11
135060,6095,2019-02-11
135060,5341,2019-02-11
135060,1186,2019-02-11
135060,1186,2019-02-11
135060,1186,2019-02-11
135060,5706,2019-02-11
135060,5706,2019-02-11
135060,1186,2019-02-11
135060,1186,2019-02-11
135060,,2019-05-29
135062,4630,2019-02-06
135062,4630,2019-02-06
135062,4630,2019-02-06
135062,6130,2019-02-06
135062,6130,2019-02-06
135062,6130,2019-02-06
135062,6130,2019-02-06
135062,,2019-05-07
135062,6130,2019-02-06
135062,6130,2019-02-06
135062,6249,2019-02-06
135062,6249,2019-02-06
135062,6249,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5821,2019-02-06
135062,5811,2019-02-06
135062,5811,2019-02-06
135062,5811,2019-02-06
135062,6130,2019-02-06
135062,4320,2019-02-06
135062,4320,2019-02-06
135062,4320,2019-02-06
135062,4690,2019-02-07
135062,4690,2019-02-07
135062,6113,2019-02-07
135062,5732,2019-02-07
135062,859,2019-02-07
135062,859,2019-02-07
135062,859,2019-02-07
135062,6091,2019-02-07
135062,6091,2019-02-07
135062,859,2019-02-07
135062,5368,2019-02-07
135062,5368,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,2324,2019-02-07
135062,22,2019-02-07
135062,22,2019-02-07
135062,5709,2019-02-07
135062,5709,2019-02-07
